id,show title,show year,imdb rating,real rating,prime,netflix,disney,hulu
2848,Walt Disney Animation Studios: Short Circuit Experimental Films,2020,7.6,48,FALSE,FALSE,TRUE,FALSE
2849,Secrets of the Zoo,2018,8.4,48,FALSE,FALSE,TRUE,FALSE
2850,Coop &amp; Cami Ask The World,2018,5.9,48,FALSE,FALSE,TRUE,FALSE
2851,Fancy Nancy,2018,5.4,48,FALSE,FALSE,TRUE,FALSE
2852,Magic of Disney's Animal Kingdom,2020,8.2,48,FALSE,FALSE,TRUE,FALSE
2853,Origins: The Journey of Humankind,2017,6.8,47,FALSE,FALSE,TRUE,FALSE
2854,The Lodge,2016,6.1,47,FALSE,FALSE,TRUE,FALSE
2855,Pick of the Litter,2019,8.1,47,FALSE,FALSE,TRUE,FALSE
2856,Zenimation,2020,7.4,47,FALSE,FALSE,TRUE,FALSE
2857,Lost Cities with Albert Lin,2019,7.9,47,FALSE,FALSE,TRUE,FALSE
2858,Star Wars: Forces of Destiny,2017,5,47,FALSE,FALSE,TRUE,FALSE
2859,Bizaardvark,2016,3.6,47,FALSE,FALSE,TRUE,FALSE
2860,Primal Survivor,2016,8.2,47,FALSE,FALSE,TRUE,FALSE
2861,The Greeks,2016,7.8,46,FALSE,FALSE,TRUE,FALSE
2862,Legend of the Three Caballeros,2018,7.8,46,FALSE,FALSE,TRUE,FALSE
2863,Marvel Battleworld: Mystery of the Thanostones,2020,6,46,FALSE,FALSE,TRUE,FALSE
2864,Year Million,2017,7.4,46,FALSE,FALSE,TRUE,FALSE
2865,Rogue Trip,2020,7.2,46,FALSE,FALSE,TRUE,FALSE
2866,Gabby Duran and the Unsittables,2019,5.5,46,FALSE,FALSE,TRUE,FALSE
2867,101 Dalmatian Street,2019,6.3,46,FALSE,FALSE,TRUE,FALSE
2868,Marvel's Future Avengers,2017,5.7,45,FALSE,FALSE,TRUE,FALSE
2869,Disney Parks Sunrise,2020,,45,FALSE,FALSE,TRUE,FALSE
2870,Fast Layne,2019,5.4,44,FALSE,FALSE,TRUE,FALSE
2871,Continent 7: Antarctica,2016,7.4,44,FALSE,FALSE,TRUE,FALSE
2872,Shop Class,2020,7.1,44,FALSE,FALSE,TRUE,FALSE
2873,India from Above,2020,8.1,44,FALSE,FALSE,TRUE,FALSE
2874,Critter Fixers: Country Vets,2020,9.2,44,FALSE,FALSE,TRUE,FALSE
2875,Marvel's Ant-Man,2017,6.7,43,FALSE,FALSE,TRUE,FALSE
2876,It's a Dog's Life with Bill Farmer,2020,8.2,43,FALSE,FALSE,TRUE,FALSE
2877,Mickey Go Local,2019,5.8,43,FALSE,FALSE,TRUE,FALSE
2878,Buried Secrets of the Bible with Albert Lin,2019,7,43,FALSE,FALSE,TRUE,FALSE
2879,LEGO Star Wars: All-Stars,2018,6.6,43,FALSE,FALSE,TRUE,FALSE
2880,Becoming,2020,6.9,42,FALSE,FALSE,TRUE,FALSE
2881,Dog: Impossible,2019,8.3,42,FALSE,FALSE,TRUE,FALSE
2882,Secrets of the Zoo: Tampa,2020,8.6,42,FALSE,FALSE,TRUE,FALSE
2883,Meet the Chimps,2020,8.6,42,FALSE,FALSE,TRUE,FALSE
2884,Be our Chef,2020,6.2,41,FALSE,FALSE,TRUE,FALSE
2885,Marvel Super Hero Adventures,2017,6.3,41,FALSE,FALSE,TRUE,FALSE
2886,Kingdom of the White Wolf,2019,8.2,41,FALSE,FALSE,TRUE,FALSE
2887,Marvel's Rocket &amp; Groot,2017,6.9,41,FALSE,FALSE,TRUE,FALSE
2888,Weird But True!,2016,7.6,41,FALSE,FALSE,TRUE,FALSE
2889,Animal ER,2016,7.9,40,FALSE,FALSE,TRUE,FALSE
2890,Just Roll With It,2019,5.1,40,FALSE,FALSE,TRUE,FALSE
2891,Kingdom of the Mummies,2020,7.3,40,FALSE,FALSE,TRUE,FALSE
2892,Lost Treasures of the Maya,2019,,40,FALSE,FALSE,TRUE,FALSE
2893,Secrets of the Zoo: Down Under,2020,,40,FALSE,FALSE,TRUE,FALSE
2894,Tut's Treasures: Hidden Secrets,2018,7.4,40,FALSE,FALSE,TRUE,FALSE
2895,Ancient China from Above,2020,7.3,40,FALSE,FALSE,TRUE,FALSE
2896,Gathering Storm,2020,,39,FALSE,FALSE,TRUE,FALSE
2897,The Rocketeer,2019,6.3,39,FALSE,FALSE,TRUE,FALSE
2898,Marvel Funko Shorts,2016,,39,FALSE,FALSE,TRUE,FALSE
2899,Prairie Dog Manor,2019,8.3,38,FALSE,FALSE,TRUE,FALSE
2900,Disney's Fairy Tale Weddings,2017,6.8,38,FALSE,FALSE,TRUE,FALSE
2901,Wild Cats of India,2020,7.4,37,FALSE,FALSE,TRUE,FALSE
2902,Disney Junior Music Nursery Rhymes,2017,6,37,FALSE,FALSE,TRUE,FALSE
2903,Disney Fam Jam,2020,5,36,FALSE,FALSE,TRUE,FALSE
2904,Lego Frozen Northern Lights,2016,5.7,36,FALSE,FALSE,TRUE,FALSE
2905,LEGO Star Wars: The Resistance Rises,2016,6,36,FALSE,FALSE,TRUE,FALSE
2906,The Big Fib,2020,5.2,36,FALSE,FALSE,TRUE,FALSE
2907,Out There with Jack Randall,2019,7.1,36,FALSE,FALSE,TRUE,FALSE
2908,Bug Juice: My Adventures at Camp,2018,7.2,36,FALSE,FALSE,TRUE,FALSE
2909,X-Ray Earth,2020,7.2,35,FALSE,FALSE,TRUE,FALSE
2910,Alaska's Grizzly Gauntlet,2018,6.9,35,FALSE,FALSE,TRUE,FALSE
2911,Marvel Video Comics,2016,7,35,FALSE,FALSE,TRUE,FALSE
2912,Billy Dilley's Super-Duper Subterranean Summer,2017,4.4,35,FALSE,FALSE,TRUE,FALSE
2913,Japan: Between Earth &amp; Sky,2018,7.9,35,FALSE,FALSE,TRUE,FALSE
2914,Wild Chile,2018,7.8,34,FALSE,FALSE,TRUE,FALSE
2915,Rocky Mountain Animal Rescue,2018,7.9,34,FALSE,FALSE,TRUE,FALSE
2916,Supercar Megabuild,2016,4,33,FALSE,FALSE,TRUE,FALSE
2917,Chip 'n Dale's Nutty Tales,2017,6.8,32,FALSE,FALSE,TRUE,FALSE
2918,Vampirina: Ghoul Girls Rock!,2018,7.7,32,FALSE,FALSE,TRUE,FALSE
2919,United States of Animals,2016,6.3,32,FALSE,FALSE,TRUE,FALSE
2920,Disney Family Sundays,2019,5.6,32,FALSE,FALSE,TRUE,FALSE
2921,Howie Mandel's Animals Doing Things,2018,3.2,30,FALSE,FALSE,TRUE,FALSE
2922,Jungle Animal Rescue,2020,3.8,28,FALSE,FALSE,TRUE,FALSE
2923,Spaced Out,2019,,27,FALSE,FALSE,TRUE,FALSE
2924,Lost Treasures of Egypt,2019,,26,FALSE,FALSE,TRUE,FALSE
2925,Roll it Back,2019,,24,FALSE,FALSE,TRUE,FALSE
2926,Party Animals,2016,,21,FALSE,FALSE,TRUE,FALSE
2927,Mexico Untamed,2018,,21,FALSE,FALSE,TRUE,FALSE
2928,Best Job Ever,2018,,20,FALSE,FALSE,TRUE,FALSE
2929,Paradise Islands,2017,,19,FALSE,FALSE,TRUE,FALSE
2930,Awesome Animals,2020,,18,FALSE,FALSE,TRUE,FALSE
2931,Wild Centeral America,2020,,18,FALSE,FALSE,TRUE,FALSE
2932,Animal Showdown,2018,,17,FALSE,FALSE,TRUE,FALSE
2933,Wild Russia,2018,,17,FALSE,FALSE,TRUE,FALSE
2934,Destination: World,2018,,16,FALSE,FALSE,TRUE,FALSE
2935,Alaska Animal Rescue,2020,,15,FALSE,FALSE,TRUE,FALSE
2936,Fearless Adventures with Jack Randall,2018,,15,FALSE,FALSE,TRUE,FALSE
2937,Love &amp; Vets,2017,,13,FALSE,FALSE,TRUE,FALSE
2938,What Sam Sees,2018,,13,FALSE,FALSE,TRUE,FALSE
2939,Nature Boom Time,2016,,10,FALSE,FALSE,TRUE,FALSE
2940,Wild Nordic,2019,,10,FALSE,FALSE,TRUE,FALSE
